evaluation,split,model,horizon_hours,metric,seeds,mean,standard_deviation,minimum,maximum
zero_shot,external_test,transformer,6,mean_interval_width_scaled,1,1.8688398546651002,0.0,1.8688398546651002,1.8688398546651002
zero_shot,external_test,transformer,6,patient_nll,1,1.013456522591885,0.0,1.013456522591885,1.013456522591885
zero_shot,external_test,transformer,6,mask_brier,1,0.05995820868455798,0.0,0.05995820868455798,0.05995820868455798
zero_shot,external_test,transformer,6,coverage_error_90,1,0.04626616762775493,0.0,0.04626616762775493,0.04626616762775493
zero_shot,external_test,transformer,12,patient_nmae,1,0.5186350327786623,0.0,0.5186350327786623,0.5186350327786623
zero_shot,external_test,transformer,12,patient_crps,1,0.38316956976068206,0.0,0.38316956976068206,0.38316956976068206
zero_shot,external_test,transformer,12,coverage_90,1,0.863260737758559,0.0,0.863260737758559,0.863260737758559
zero_shot,external_test,transformer,12,mean_interval_width_scaled,1,2.063766281134457,0.0,2.063766281134457,2.063766281134457
zero_shot,external_test,transformer,12,patient_nll,1,1.0887041786108411,0.0,1.0887041786108411,1.0887041786108411
zero_shot,external_test,transformer,12,mask_brier,1,0.06179497627809255,0.0,0.06179497627809255,0.06179497627809255
zero_shot,external_test,transformer,12,coverage_error_90,1,0.03673926224144097,0.0,0.03673926224144097,0.03673926224144097
zero_shot,external_test,transformer,24,patient_nmae,1,0.5566634202937728,0.0,0.5566634202937728,0.5566634202937728
zero_shot,external_test,transformer,24,patient_crps,1,0.41226389877431674,0.0,0.41226389877431674,0.41226389877431674
zero_shot,external_test,transformer,24,coverage_90,1,0.8704092600421852,0.0,0.8704092600421852,0.8704092600421852
zero_shot,external_test,transformer,24,mean_interval_width_scaled,1,2.275076379665623,0.0,2.275076379665623,2.275076379665623
zero_shot,external_test,transformer,24,patient_nll,1,1.1842723000783848,0.0,1.1842723000783848,1.1842723000783848
zero_shot,external_test,transformer,24,mask_brier,1,0.06856043082124248,0.0,0.06856043082124248,0.06856043082124248
zero_shot,external_test,transformer,24,coverage_error_90,1,0.029590739957814804,0.0,0.029590739957814804,0.029590739957814804
