split,model,horizon_hours,variable,observed_targets,mae,rmse,nmae
external_test,hourly_median,3,Chloride,1864,3.982296137339056,5.264541480101392,0.5688994481912937
external_test,hourly_median,3,Creatinine,20273,0.916905243427223,2.0828381474998134,1.3098646334674615
external_test,hourly_median,3,Glucose,93330,32.52838047787421,50.32070147590035,0.7071387060407437
external_test,hourly_median,3,Magnesium,18065,0.2630307223913608,0.4295546068367133,0.6575768059784018
external_test,hourly_median,3,Phosphate,10738,1.0020860495436823,1.4052215175919607,0.6680573663624548
external_test,hourly_median,3,Potassium,27740,0.44997584715213323,0.6370691187024711,0.6428226387887616
external_test,hourly_median,3,Hct,21623,5.172575498312004,6.416465009334978,0.8479631964445906
external_test,hourly_median,3,Hgb,21967,1.7991054763964074,2.199605183351267,0.8177752165438218
external_test,hourly_median,3,WBC,19292,4.12824279494092,7.7309642833051875,0.6658456120872451
external_test,hourly_median,3,Platelets,19587,72.20309388880379,97.12066224901339,0.6016924490733649
external_test,hourly_median,6,HR,348343,14.051001455462002,17.686769084234275,0.6244889535760889
external_test,hourly_median,6,O2Sat,339096,2.176239177106188,3.0719695949887664,0.6217826220303395
external_test,hourly_median,6,Temp,131538,0.5922327008164937,0.7696507827750825,0.6300347881026545
external_test,hourly_median,6,SBP,340018,20.1200741578387,25.691336386112937,0.6937956606151277
external_test,hourly_median,6,MAP,337125,14.32538236559073,19.165464660134315,0.7539674929258279
external_test,hourly_median,6,DBP,339928,12.087250476571509,16.32811097423659,0.7554531547857193
external_test,hourly_median,6,Resp,312811,3.480793514294574,4.760798839207494,0.49725621632779626
external_test,hourly_median,6,BaseExcess,725,3.8777241379310357,4.959781349463173,0.9694310344827589
external_test,hourly_median,6,HCO3,606,2.742904290429043,3.6640839989218468,0.5485808580858086
external_test,hourly_median,6,FiO2,6061,0.2019707968982017,0.9497468358129049,1.3464719793213444
external_test,hourly_median,6,pH,5736,0.06533298465829827,0.08756438157437123,0.7259220517588708
external_test,hourly_median,6,PaCO2,5764,7.214998265093687,10.661401415166901,0.8016664738992986
external_test,hourly_median,6,SaO2,4938,2.4958080194410663,4.065390853860639,0.4991616038882133
external_test,hourly_median,6,BUN,17836,12.555729984301413,19.98135484337812,0.7385723520177302
external_test,hourly_median,6,Chloride,1588,4.030541561712846,5.303493810639947,0.5757916516732637
external_test,hourly_median,6,Creatinine,17852,0.9170944431996486,2.060531365492473,1.310134918856641
external_test,hourly_median,6,Glucose,82191,32.55184265917193,50.19418328185384,0.7076487534602593
external_test,hourly_median,6,Magnesium,16034,0.2615754022701678,0.42708374341193006,0.6539385056754192
external_test,hourly_median,6,Phosphate,9636,1.0028538812785432,1.4015535767117617,0.6685692541856955
external_test,hourly_median,6,Potassium,24424,0.443829430068793,0.6311167794388273,0.6340420429554184
external_test,hourly_median,6,Hct,19004,5.140120500947195,6.387184570409457,0.8426427050733105
external_test,hourly_median,6,Hgb,19323,1.7951016922838061,2.1948012997610733,0.8159553146744576
external_test,hourly_median,6,WBC,17003,4.154092219020175,7.693289862231288,0.670014874035512
external_test,hourly_median,6,Platelets,17266,72.92357813042975,97.8566393000032,0.6076964844202479
external_test,hourly_median,12,HR,268890,14.147657034475063,17.80112356526828,0.6287847570877806
external_test,hourly_median,12,O2Sat,261548,2.1854420603483873,3.0782125758546903,0.6244120172423964
external_test,hourly_median,12,Temp,100667,0.5935200711255932,0.7678455394658302,0.6314043309846752
external_test,hourly_median,12,SBP,262385,20.220270289841267,25.764845524711518,0.6972506996496989
external_test,hourly_median,12,MAP,260441,14.280065619468525,19.098444306781634,0.7515824010246592
