split,model,horizon_hours,constraint,violations,generated_states,violations_per_1000_states
internal_test,transformer,12,emitted_SaO2_bounds,19011,102860,184.8240326657593
internal_test,transformer,12,emitted_pressure_order,22469,102860,218.44254326268714
internal_test,transformer,12,pressure_order,17997,102860,174.96597316741202
internal_test,transformer,24,FiO2_bounds,738,102860,7.1748006999805565
internal_test,transformer,24,O2Sat_bounds,13493,102860,131.17830060276103
internal_test,transformer,24,SaO2_bounds,7454,102860,72.46743146023722
internal_test,transformer,24,emitted_FiO2_bounds,1909,102860,18.559206688703092
internal_test,transformer,24,emitted_O2Sat_bounds,13571,102860,131.93661287186467
internal_test,transformer,24,emitted_SaO2_bounds,17875,102860,173.7798950029166
internal_test,transformer,24,emitted_pressure_order,25608,102860,248.9597511180245
internal_test,transformer,24,pressure_order,21755,102860,211.50106941473848
