evaluation,split,model,seed,horizon_hours,metric,value
zero_shot,external_test,transformer,20260914,1,mean_interval_width_scaled,1.4604644707855274
zero_shot,external_test,transformer,20260914,1,patient_nll,0.7755400114179277
zero_shot,external_test,transformer,20260914,1,mask_brier,0.06278431531144239
zero_shot,external_test,transformer,20260914,3,patient_nmae,0.43937496439679385
zero_shot,external_test,transformer,20260914,3,patient_crps,0.3273428156416516
zero_shot,external_test,transformer,20260914,3,coverage_90,0.8687382116352591
zero_shot,external_test,transformer,20260914,3,coverage_error_90,0.03126178836474092
zero_shot,external_test,transformer,20260914,3,mean_interval_width_scaled,1.7682994735122985
zero_shot,external_test,transformer,20260914,3,patient_nll,0.8930389117940881
zero_shot,external_test,transformer,20260914,3,mask_brier,0.06002358115944037
zero_shot,external_test,transformer,20260914,6,patient_nmae,0.48398148446567324
zero_shot,external_test,transformer,20260914,6,patient_crps,0.35922376354888663
zero_shot,external_test,transformer,20260914,6,coverage_90,0.8645625027226007
zero_shot,external_test,transformer,20260914,6,coverage_error_90,0.03543749727739931
zero_shot,external_test,transformer,20260914,6,mean_interval_width_scaled,1.9396767592469737
zero_shot,external_test,transformer,20260914,6,patient_nll,1.004221377950677
zero_shot,external_test,transformer,20260914,6,mask_brier,0.06169384410508508
zero_shot,external_test,transformer,20260914,12,patient_nmae,0.520621818800447
zero_shot,external_test,transformer,20260914,12,patient_crps,0.3856601394411074
zero_shot,external_test,transformer,20260914,12,coverage_90,0.8705252668570845
zero_shot,external_test,transformer,20260914,12,coverage_error_90,0.029474733142915488
zero_shot,external_test,transformer,20260914,12,mean_interval_width_scaled,2.1346585731034113
zero_shot,external_test,transformer,20260914,12,patient_nll,1.0928539840804148
zero_shot,external_test,transformer,20260914,12,mask_brier,0.0630947516958603
zero_shot,external_test,transformer,20260914,24,patient_nmae,0.5576373508729605
zero_shot,external_test,transformer,20260914,24,patient_crps,0.41412003093260646
zero_shot,external_test,transformer,20260914,24,coverage_90,0.8742296789053604
zero_shot,external_test,transformer,20260914,24,coverage_error_90,0.025770321094639614
zero_shot,external_test,transformer,20260914,24,mean_interval_width_scaled,2.3213910165853147
zero_shot,external_test,transformer,20260914,24,patient_nll,1.1751826818580735
zero_shot,external_test,transformer,20260914,24,mask_brier,0.06838359683483805
recalibrated,external_test,transformer,20260914,1,patient_nmae,0.37693514370098435
recalibrated,external_test,transformer,20260914,1,patient_crps,0.2881641086733599
recalibrated,external_test,transformer,20260914,1,coverage_90,0.9001635704980573
recalibrated,external_test,transformer,20260914,1,coverage_error_90,0.00016357049805726387
recalibrated,external_test,transformer,20260914,1,mean_interval_width_scaled,1.7038662753525362
recalibrated,external_test,transformer,20260914,1,patient_nll,0.7562499801607666
recalibrated,external_test,transformer,20260914,1,mask_brier,0.06278431531144239
recalibrated,external_test,transformer,20260914,3,patient_nmae,0.43937496459919884
recalibrated,external_test,transformer,20260914,3,patient_crps,0.32824082879689814
recalibrated,external_test,transformer,20260914,3,coverage_90,0.8780085476605201
recalibrated,external_test,transformer,20260914,3,coverage_error_90,0.021991452339479967
recalibrated,external_test,transformer,20260914,3,mean_interval_width_scaled,1.8238463582259286
recalibrated,external_test,transformer,20260914,3,patient_nll,0.8907390429290877
recalibrated,external_test,transformer,20260914,3,mask_brier,0.06002358115944037
recalibrated,external_test,transformer,20260914,6,patient_nmae,0.48398148463293106
recalibrated,external_test,transformer,20260914,6,patient_crps,0.3623479215708025
recalibrated,external_test,transformer,20260914,6,coverage_90,0.8898559836583468
recalibrated,external_test,transformer,20260914,6,coverage_error_90,0.010144016341653184
recalibrated,external_test,transformer,20260914,6,mean_interval_width_scaled,2.1197363798991096
recalibrated,external_test,transformer,20260914,6,patient_nll,1.001659659332954
recalibrated,external_test,transformer,20260914,6,mask_brier,0.06169384410508508
recalibrated,external_test,transformer,20260914,12,patient_nmae,0.5206218190659881
recalibrated,external_test,transformer,20260914,12,patient_crps,0.38789224160839875
recalibrated,external_test,transformer,20260914,12,coverage_90,0.8868207047236025
recalibrated,external_test,transformer,20260914,12,coverage_error_90,0.013179295276397496
recalibrated,external_test,transformer,20260914,12,mean_interval_width_scaled,2.2642485053744186
recalibrated,external_test,transformer,20260914,12,patient_nll,1.0909824982496306
recalibrated,external_test,transformer,20260914,12,mask_brier,0.0630947516958603
recalibrated,external_test,transformer,20260914,24,patient_nmae,0.5576373507753078
recalibrated,external_test,transformer,20260914,24,patient_crps,0.41513260482376746
recalibrated,external_test,transformer,20260914,24,coverage_90,0.8818569419098737
recalibrated,external_test,transformer,20260914,24,coverage_error_90,0.018143058090126285
recalibrated,external_test,transformer,20260914,24,mean_interval_width_scaled,2.381107985436863
recalibrated,external_test,transformer,20260914,24,patient_nll,1.1739461295609126
recalibrated,external_test,transformer,20260914,24,mask_brier,0.06838359683483805
zero_shot,internal_test,transformer,20260915,1,patient_nmae,0.3505814040429023
zero_shot,internal_test,transformer,20260915,1,patient_crps,0.26292609981214893
zero_shot,internal_test,transformer,20260915,1,coverage_90,0.8632385535584122
zero_shot,internal_test,transformer,20260915,1,coverage_error_90,0.03676144644158785
zero_shot,internal_test,transformer,20260915,1,mean_interval_width_scaled,1.3784175371568002
zero_shot,internal_test,transformer,20260915,1,patient_nll,0.6261461414190661
zero_shot,internal_test,transformer,20260915,1,mask_brier,0.07567544521960726
zero_shot,internal_test,transformer,20260915,3,patient_nmae,0.4134013416294754
zero_shot,internal_test,transformer,20260915,3,patient_crps,0.3071968028795465
zero_shot,internal_test,transformer,20260915,3,coverage_90,0.8664585762042388
zero_shot,internal_test,transformer,20260915,3,coverage_error_90,0.033541423795761194
zero_shot,internal_test,transformer,20260915,3,mean_interval_width_scaled,1.6447490427155897
zero_shot,internal_test,transformer,20260915,3,patient_nll,0.8137920081792515
zero_shot,internal_test,transformer,20260915,3,mask_brier,0.07690338790322072
zero_shot,internal_test,transformer,20260915,6,patient_nmae,0.4525592426530097
zero_shot,internal_test,transformer,20260915,6,patient_crps,0.3349174652251307
zero_shot,internal_test,transformer,20260915,6,coverage_90,0.865934264425392
zero_shot,internal_test,transformer,20260915,6,coverage_error_90,0.034065735574608014
zero_shot,internal_test,transformer,20260915,6,mean_interval_width_scaled,1.7956415199636095
zero_shot,internal_test,transformer,20260915,6,patient_nll,0.9684508120371782
zero_shot,internal_test,transformer,20260915,6,mask_brier,0.07416787611867498
zero_shot,internal_test,transformer,20260915,12,patient_nmae,0.4914559683572584
zero_shot,internal_test,transformer,20260915,12,patient_crps,0.36154881231377733
zero_shot,internal_test,transformer,20260915,12,coverage_90,0.8643297738156037
zero_shot,internal_test,transformer,20260915,12,coverage_error_90,0.0356702261843963
zero_shot,internal_test,transformer,20260915,12,mean_interval_width_scaled,1.9592903535110167
zero_shot,internal_test,transformer,20260915,12,patient_nll,1.0137980446445203
zero_shot,internal_test,transformer,20260915,12,mask_brier,0.07255249351167452
zero_shot,internal_test,transformer,20260915,24,patient_nmae,0.5372478922001905
zero_shot,internal_test,transformer,20260915,24,patient_crps,0.39725202176217855
zero_shot,internal_test,transformer,20260915,24,coverage_90,0.8596319417141705
zero_shot,internal_test,transformer,20260915,24,coverage_error_90,0.04036805828582957
zero_shot,internal_test,transformer,20260915,24,mean_interval_width_scaled,2.1169904360769194
zero_shot,internal_test,transformer,20260915,24,patient_nll,1.1315003771856906
zero_shot,internal_test,transformer,20260915,24,mask_brier,0.07425178925235787
zero_shot,external_test,transformer,20260915,1,patient_nmae,0.3778357423908766
zero_shot,external_test,transformer,20260915,1,patient_crps,0.2834748749947607
zero_shot,external_test,transformer,20260915,1,coverage_90,0.8556226076878769
zero_shot,external_test,transformer,20260915,1,coverage_error_90,0.04437739231212312
zero_shot,external_test,transformer,20260915,1,mean_interval_width_scaled,1.4472981405535703
zero_shot,external_test,transformer,20260915,1,patient_nll,0.7816772745848999
zero_shot,external_test,transformer,20260915,1,mask_brier,0.06276468629002101
zero_shot,external_test,transformer,20260915,3,patient_nmae,0.4392677052258919
zero_shot,external_test,transformer,20260915,3,patient_crps,0.3267141364850362
zero_shot,external_test,transformer,20260915,3,coverage_90,0.8653976848724794
zero_shot,external_test,transformer,20260915,3,coverage_error_90,0.034602315127520655
zero_shot,external_test,transformer,20260915,3,mean_interval_width_scaled,1.7405758640698055
zero_shot,external_test,transformer,20260915,3,patient_nll,0.900202111662311
zero_shot,external_test,transformer,20260915,3,mask_brier,0.06007116751878424
zero_shot,external_test,transformer,20260915,6,patient_nmae,0.4838251954167953
zero_shot,external_test,transformer,20260915,6,patient_crps,0.35863380835087333
zero_shot,external_test,transformer,20260915,6,coverage_90,0.8628421286154158
zero_shot,external_test,transformer,20260915,6,coverage_error_90,0.03715787138458426
zero_shot,external_test,transformer,20260915,6,mean_interval_width_scaled,1.9148252754550847
zero_shot,external_test,transformer,20260915,6,patient_nll,1.0073643663464573
zero_shot,external_test,transformer,20260915,6,mask_brier,0.06146495147248577
zero_shot,external_test,transformer,20260915,12,patient_nmae,0.5192763517887745
zero_shot,external_test,transformer,20260915,12,patient_crps,0.3855245349133043
zero_shot,external_test,transformer,20260915,12,coverage_90,0.8687141145402003
zero_shot,external_test,transformer,20260915,12,coverage_error_90,0.03128588545979971
zero_shot,external_test,transformer,20260915,12,mean_interval_width_scaled,2.1167253867157956
zero_shot,external_test,transformer,20260915,12,patient_nll,1.0879673821076676
zero_shot,external_test,transformer,20260915,12,mask_brier,0.06325684351458558
zero_shot,external_test,transformer,20260915,24,patient_nmae,0.5580518022823581
zero_shot,external_test,transformer,20260915,24,patient_crps,0.4156948445869098
zero_shot,external_test,transformer,20260915,24,coverage_90,0.8730846991367567
zero_shot,external_test,transformer,20260915,24,coverage_error_90,0.02691530086324334
zero_shot,external_test,transformer,20260915,24,mean_interval_width_scaled,2.309434289783528
zero_shot,external_test,transformer,20260915,24,patient_nll,1.1750848112858132
zero_shot,external_test,transformer,20260915,24,mask_brier,0.06984866851936292
recalibrated,external_test,transformer,20260915,1,patient_nmae,0.37783574228514555
recalibrated,external_test,transformer,20260915,1,patient_crps,0.2887628599953456
recalibrated,external_test,transformer,20260915,1,coverage_90,0.9012832910192946
recalibrated,external_test,transformer,20260915,1,coverage_error_90,0.0012832910192945857
recalibrated,external_test,transformer,20260915,1,mean_interval_width_scaled,1.7135689305804607
recalibrated,external_test,transformer,20260915,1,patient_nll,0.7589312103824832
recalibrated,external_test,transformer,20260915,1,mask_brier,0.06276468629002101
recalibrated,external_test,transformer,20260915,3,patient_nmae,0.4392677050585067
recalibrated,external_test,transformer,20260915,3,patient_crps,0.3281572984321024
recalibrated,external_test,transformer,20260915,3,coverage_90,0.8801020486542824
recalibrated,external_test,transformer,20260915,3,coverage_error_90,0.01989795134571759
recalibrated,external_test,transformer,20260915,3,mean_interval_width_scaled,1.832404711392077
recalibrated,external_test,transformer,20260915,3,patient_nll,0.8953300341553875
recalibrated,external_test,transformer,20260915,3,mask_brier,0.06007116751878424
recalibrated,external_test,transformer,20260915,6,patient_nmae,0.48382519547203157
recalibrated,external_test,transformer,20260915,6,patient_crps,0.36080935259062247
recalibrated,external_test,transformer,20260915,6,coverage_90,0.8828175390689014
recalibrated,external_test,transformer,20260915,6,coverage_error_90,0.017182460931098653
recalibrated,external_test,transformer,20260915,6,mean_interval_width_scaled,2.054772240461316
recalibrated,external_test,transformer,20260915,6,patient_nll,1.00196138180819
recalibrated,external_test,transformer,20260915,6,mask_brier,0.06146495147248577
recalibrated,external_test,transformer,20260915,12,patient_nmae,0.5192763517241253
recalibrated,external_test,transformer,20260915,12,patient_crps,0.3871242008013679
recalibrated,external_test,transformer,20260915,12,coverage_90,0.8815198275533258
recalibrated,external_test,transformer,20260915,12,coverage_error_90,0.018480172446674215
recalibrated,external_test,transformer,20260915,12,mean_interval_width_scaled,2.214188124658822
recalibrated,external_test,transformer,20260915,12,patient_nll,1.0856995423857956
recalibrated,external_test,transformer,20260915,12,mask_brier,0.06325684351458558
recalibrated,external_test,transformer,20260915,24,patient_nmae,0.5580518022314668
recalibrated,external_test,transformer,20260915,24,patient_crps,0.4164362189980062
recalibrated,external_test,transformer,20260915,24,coverage_90,0.878567562395155
recalibrated,external_test,transformer,20260915,24,coverage_error_90,0.021432437604845034
recalibrated,external_test,transformer,20260915,24,mean_interval_width_scaled,2.353710382656363
recalibrated,external_test,transformer,20260915,24,patient_nll,1.1738259954947543
recalibrated,external_test,transformer,20260915,24,mask_brier,0.06984866851936292
zero_shot,internal_test,transformer,20260916,1,patient_nmae,0.34851557230536234
zero_shot,internal_test,transformer,20260916,1,patient_crps,0.2610968700059655
zero_shot,internal_test,transformer,20260916,1,coverage_90,0.8476292278505212
zero_shot,internal_test,transformer,20260916,1,coverage_error_90,0.05237077214947883
zero_shot,internal_test,transformer,20260916,1,mean_interval_width_scaled,1.3156632923577736
zero_shot,internal_test,transformer,20260916,1,patient_nll,0.6428718065200092
zero_shot,internal_test,transformer,20260916,1,mask_brier,0.07524821286986381
zero_shot,internal_test,transformer,20260916,3,patient_nmae,0.4105909947501768
zero_shot,internal_test,transformer,20260916,3,patient_crps,0.30560576513574755
zero_shot,internal_test,transformer,20260916,3,coverage_90,0.8489547341070554
zero_shot,internal_test,transformer,20260916,3,coverage_error_90,0.05104526589294467
zero_shot,internal_test,transformer,20260916,3,mean_interval_width_scaled,1.5658116657084278
zero_shot,internal_test,transformer,20260916,3,patient_nll,0.8270013070321814
zero_shot,internal_test,transformer,20260916,3,mask_brier,0.07686704833968545
zero_shot,internal_test,transformer,20260916,6,patient_nmae,0.4532706700083992
zero_shot,internal_test,transformer,20260916,6,patient_crps,0.3341659282447906
zero_shot,internal_test,transformer,20260916,6,coverage_90,0.839347391989035
zero_shot,internal_test,transformer,20260916,6,coverage_error_90,0.06065260801096506
zero_shot,internal_test,transformer,20260916,6,mean_interval_width_scaled,1.6845365197021447
zero_shot,internal_test,transformer,20260916,6,patient_nll,0.9644414701041478
zero_shot,internal_test,transformer,20260916,6,mask_brier,0.07416437197530489
zero_shot,internal_test,transformer,20260916,12,patient_nmae,0.49265999989798576
zero_shot,internal_test,transformer,20260916,12,patient_crps,0.3617732444217818
zero_shot,internal_test,transformer,20260916,12,coverage_90,0.8361799555414693
zero_shot,internal_test,transformer,20260916,12,coverage_error_90,0.06382004445853073
zero_shot,internal_test,transformer,20260916,12,mean_interval_width_scaled,1.8399563870376456
zero_shot,internal_test,transformer,20260916,12,patient_nll,1.0247457412966519
zero_shot,internal_test,transformer,20260916,12,mask_brier,0.07272870755853168
zero_shot,internal_test,transformer,20260916,24,patient_nmae,0.5366902300558526
zero_shot,internal_test,transformer,20260916,24,patient_crps,0.39388255321568877
zero_shot,internal_test,transformer,20260916,24,coverage_90,0.8394666300013728
zero_shot,internal_test,transformer,20260916,24,coverage_error_90,0.06053336999862724
zero_shot,internal_test,transformer,20260916,24,mean_interval_width_scaled,1.9899755390109104
zero_shot,internal_test,transformer,20260916,24,patient_nll,1.1356912055542592
zero_shot,internal_test,transformer,20260916,24,mask_brier,0.07433045435115375
zero_shot,external_test,transformer,20260916,1,patient_nmae,0.3745293300704606
zero_shot,external_test,transformer,20260916,1,patient_crps,0.2805262879292579
zero_shot,external_test,transformer,20260916,1,coverage_90,0.8405295847085889
zero_shot,external_test,transformer,20260916,1,coverage_error_90,0.05947041529141117
zero_shot,external_test,transformer,20260916,1,mean_interval_width_scaled,1.3666338055045082
zero_shot,external_test,transformer,20260916,1,patient_nll,0.7917505798775886
zero_shot,external_test,transformer,20260916,1,mask_brier,0.06346717490340813
zero_shot,external_test,transformer,20260916,3,patient_nmae,0.4368195496153101
zero_shot,external_test,transformer,20260916,3,patient_crps,0.3239796754109696
zero_shot,external_test,transformer,20260916,3,coverage_90,0.8482339228569173
zero_shot,external_test,transformer,20260916,3,coverage_error_90,0.05176607714308268
zero_shot,external_test,transformer,20260916,3,mean_interval_width_scaled,1.6454871298423512
zero_shot,external_test,transformer,20260916,3,patient_nll,0.9048553409164377
zero_shot,external_test,transformer,20260916,3,mask_brier,0.06083670868579314
zero_shot,external_test,transformer,20260916,6,patient_nmae,0.48076910303825693
zero_shot,external_test,transformer,20260916,6,patient_crps,0.35520181204810763
zero_shot,external_test,transformer,20260916,6,coverage_90,0.8436084004890093
zero_shot,external_test,transformer,20260916,6,coverage_error_90,0.05639159951099071
zero_shot,external_test,transformer,20260916,6,mean_interval_width_scaled,1.799251125330193
zero_shot,external_test,transformer,20260916,6,patient_nll,1.02181739419723
zero_shot,external_test,transformer,20260916,6,mask_brier,0.062194091521001416
zero_shot,external_test,transformer,20260916,12,patient_nmae,0.517779334841175
zero_shot,external_test,transformer,20260916,12,patient_crps,0.38147646110804717
zero_shot,external_test,transformer,20260916,12,coverage_90,0.8501597498617285
zero_shot,external_test,transformer,20260916,12,coverage_error_90,0.049840250138271536
zero_shot,external_test,transformer,20260916,12,mean_interval_width_scaled,1.9860247751594453
zero_shot,external_test,transformer,20260916,12,patient_nll,1.094554663912879
zero_shot,external_test,transformer,20260916,12,mask_brier,0.06424789274358035
zero_shot,external_test,transformer,20260916,24,patient_nmae,0.5534502483930864
zero_shot,external_test,transformer,20260916,24,patient_crps,0.4085588092673036
zero_shot,external_test,transformer,20260916,24,coverage_90,0.8573476885008874
zero_shot,external_test,transformer,20260916,24,coverage_error_90,0.04265231149911264
zero_shot,external_test,transformer,20260916,24,mean_interval_width_scaled,2.172139653192228
zero_shot,external_test,transformer,20260916,24,patient_nll,1.177769101411788
zero_shot,external_test,transformer,20260916,24,mask_brier,0.07147733189824054
recalibrated,external_test,transformer,20260916,1,patient_nmae,0.3745293304576786
recalibrated,external_test,transformer,20260916,1,patient_crps,0.2876249615899497
recalibrated,external_test,transformer,20260916,1,coverage_90,0.906299536124898
recalibrated,external_test,transformer,20260916,1,coverage_error_90,0.006299536124897975
recalibrated,external_test,transformer,20260916,1,mean_interval_width_scaled,1.7410583004907794
recalibrated,external_test,transformer,20260916,1,patient_nll,0.751778007542441
recalibrated,external_test,transformer,20260916,1,mask_brier,0.06346717490340813
recalibrated,external_test,transformer,20260916,3,patient_nmae,0.43681954951819907
recalibrated,external_test,transformer,20260916,3,patient_crps,0.3263245763857359
recalibrated,external_test,transformer,20260916,3,coverage_90,0.8780811890251141
recalibrated,external_test,transformer,20260916,3,coverage_error_90,0.021918810974885905
recalibrated,external_test,transformer,20260916,3,mean_interval_width_scaled,1.8170536073271664
recalibrated,external_test,transformer,20260916,3,patient_nll,0.8895619375077054
recalibrated,external_test,transformer,20260916,3,mask_brier,0.06083670868579314
recalibrated,external_test,transformer,20260916,6,patient_nmae,0.4807691029120544
recalibrated,external_test,transformer,20260916,6,patient_crps,0.3586456298551943
recalibrated,external_test,transformer,20260916,6,coverage_90,0.8826456821997765
recalibrated,external_test,transformer,20260916,6,coverage_error_90,0.017354317800223562
recalibrated,external_test,transformer,20260916,6,mean_interval_width_scaled,2.0514847175107334
recalibrated,external_test,transformer,20260916,6,patient_nll,1.0020752416619372
recalibrated,external_test,transformer,20260916,6,mask_brier,0.062194091521001416
recalibrated,external_test,transformer,20260916,12,patient_nmae,0.5177793354344691
recalibrated,external_test,transformer,20260916,12,patient_crps,0.38507980051978274
recalibrated,external_test,transformer,20260916,12,coverage_90,0.8854437326541017
recalibrated,external_test,transformer,20260916,12,coverage_error_90,0.014556267345898322
recalibrated,external_test,transformer,20260916,12,mean_interval_width_scaled,2.2343666549465877
recalibrated,external_test,transformer,20260916,12,patient_nll,1.0822131965245863
recalibrated,external_test,transformer,20260916,12,mask_brier,0.06424789274358035
recalibrated,external_test,transformer,20260916,24,patient_nmae,0.5534502486112907
recalibrated,external_test,transformer,20260916,24,patient_crps,0.411508215327098
recalibrated,external_test,transformer,20260916,24,coverage_90,0.8839490716062425
recalibrated,external_test,transformer,20260916,24,coverage_error_90,0.016050928393757546
recalibrated,external_test,transformer,20260916,24,mean_interval_width_scaled,2.370145300055907
recalibrated,external_test,transformer,20260916,24,patient_nll,1.1676901135073572
recalibrated,external_test,transformer,20260916,24,mask_brier,0.07147733189824054
zero_shot,internal_test,rssm,20260912,1,patient_nmae,0.4809790249458675
zero_shot,internal_test,rssm,20260912,1,patient_crps,0.37267155263627605
zero_shot,internal_test,rssm,20260912,1,coverage_90,0.5866578203142896
zero_shot,internal_test,rssm,20260912,1,coverage_error_90,0.31334217968571043
zero_shot,internal_test,rssm,20260912,1,mean_interval_width_scaled,1.002519650362216
zero_shot,internal_test,rssm,20260912,1,patient_nll,2.0522219151145022
zero_shot,internal_test,rssm,20260912,1,mask_brier,0.09275877730668712
zero_shot,internal_test,rssm,20260912,3,patient_nmae,0.5305971028746476
zero_shot,internal_test,rssm,20260912,3,patient_crps,0.4147274863821738
zero_shot,internal_test,rssm,20260912,3,coverage_90,0.5481119983317615
zero_shot,internal_test,rssm,20260912,3,coverage_error_90,0.3518880016682385
zero_shot,internal_test,rssm,20260912,3,mean_interval_width_scaled,1.0151718154502791
zero_shot,internal_test,rssm,20260912,3,patient_nll,2.414799667411195
zero_shot,internal_test,rssm,20260912,3,mask_brier,0.08905744322115784
zero_shot,internal_test,rssm,20260912,6,patient_nmae,0.5596586482881943
zero_shot,internal_test,rssm,20260912,6,patient_crps,0.4400601849970249
zero_shot,internal_test,rssm,20260912,6,coverage_90,0.5250085115452766
zero_shot,internal_test,rssm,20260912,6,coverage_error_90,0.3749914884547234
zero_shot,internal_test,rssm,20260912,6,mean_interval_width_scaled,1.0205614156119993
zero_shot,internal_test,rssm,20260912,6,patient_nll,2.8079416709928133
zero_shot,internal_test,rssm,20260912,6,mask_brier,0.08423285116720663
zero_shot,internal_test,rssm,20260912,12,patient_nmae,0.5888923182585165
zero_shot,internal_test,rssm,20260912,12,patient_crps,0.46435350207637427
zero_shot,internal_test,rssm,20260912,12,coverage_90,0.5041595696069825
zero_shot,internal_test,rssm,20260912,12,coverage_error_90,0.39584043039301753
zero_shot,internal_test,rssm,20260912,12,mean_interval_width_scaled,1.0290157293482498
zero_shot,internal_test,rssm,20260912,12,patient_nll,2.9301635895668467
zero_shot,internal_test,rssm,20260912,12,mask_brier,0.07960464561856327
zero_shot,internal_test,rssm,20260912,24,patient_nmae,0.6152190176528975
zero_shot,internal_test,rssm,20260912,24,patient_crps,0.48768089941978027
zero_shot,internal_test,rssm,20260912,24,coverage_90,0.4984549686761719
zero_shot,internal_test,rssm,20260912,24,coverage_error_90,0.4015450313238281
zero_shot,internal_test,rssm,20260912,24,mean_interval_width_scaled,1.0426171211337014
zero_shot,internal_test,rssm,20260912,24,patient_nll,3.1889703378579064
zero_shot,internal_test,rssm,20260912,24,mask_brier,0.07878103634241214
zero_shot,external_test,rssm,20260912,1,patient_nmae,0.5064745840552397
zero_shot,external_test,rssm,20260912,1,patient_crps,0.39589107784005345
zero_shot,external_test,rssm,20260912,1,coverage_90,0.5546355619885017
zero_shot,external_test,rssm,20260912,1,coverage_error_90,0.3453644380114983
zero_shot,external_test,rssm,20260912,1,mean_interval_width_scaled,0.9591357698968072
zero_shot,external_test,rssm,20260912,1,patient_nll,2.4120722786945112
zero_shot,external_test,rssm,20260912,1,mask_brier,0.07219368080249952
zero_shot,external_test,rssm,20260912,3,patient_nmae,0.5538157735544204
zero_shot,external_test,rssm,20260912,3,patient_crps,0.43706168312658417
zero_shot,external_test,rssm,20260912,3,coverage_90,0.5183826111360026
zero_shot,external_test,rssm,20260912,3,coverage_error_90,0.38161738886399743
zero_shot,external_test,rssm,20260912,3,mean_interval_width_scaled,0.9733774813246676
zero_shot,external_test,rssm,20260912,3,patient_nll,2.751332831785272
zero_shot,external_test,rssm,20260912,3,mask_brier,0.06786144357887587
zero_shot,external_test,rssm,20260912,6,patient_nmae,0.5907242986871
zero_shot,external_test,rssm,20260912,6,patient_crps,0.4695556554558052
zero_shot,external_test,rssm,20260912,6,coverage_90,0.49944144447655825
zero_shot,external_test,rssm,20260912,6,coverage_error_90,0.4005585555234418
zero_shot,external_test,rssm,20260912,6,mean_interval_width_scaled,0.986318713707674
zero_shot,external_test,rssm,20260912,6,patient_nll,3.0971284910273185
zero_shot,external_test,rssm,20260912,6,mask_brier,0.06636681708306937
zero_shot,external_test,rssm,20260912,12,patient_nmae,0.6164592914671947
zero_shot,external_test,rssm,20260912,12,patient_crps,0.4920772929177891
zero_shot,external_test,rssm,20260912,12,coverage_90,0.48997293524275665
zero_shot,external_test,rssm,20260912,12,coverage_error_90,0.4100270647572434
zero_shot,external_test,rssm,20260912,12,mean_interval_width_scaled,1.0013648166255098
zero_shot,external_test,rssm,20260912,12,patient_nll,3.318723029499406
zero_shot,external_test,rssm,20260912,12,mask_brier,0.06512061852069147
zero_shot,external_test,rssm,20260912,24,patient_nmae,0.6437266358440143
zero_shot,external_test,rssm,20260912,24,patient_crps,0.5152662963782842
zero_shot,external_test,rssm,20260912,24,coverage_90,0.4846429269040763
zero_shot,external_test,rssm,20260912,24,coverage_error_90,0.41535707309592373
zero_shot,external_test,rssm,20260912,24,mean_interval_width_scaled,1.0262808369025347
zero_shot,external_test,rssm,20260912,24,patient_nll,3.6480146701297325
zero_shot,external_test,rssm,20260912,24,mask_brier,0.06805376466832488
recalibrated,external_test,rssm,20260912,1,patient_nmae,0.506474583959051
recalibrated,external_test,rssm,20260912,1,patient_crps,0.38502447130530953
recalibrated,external_test,rssm,20260912,1,coverage_90,0.8887012518941124
recalibrated,external_test,rssm,20260912,1,coverage_error_90,0.011298748105887602
recalibrated,external_test,rssm,20260912,1,mean_interval_width_scaled,2.2335230661864838
recalibrated,external_test,rssm,20260912,1,patient_nll,1.0701963030073682
recalibrated,external_test,rssm,20260912,1,mask_brier,0.07219368080249952
recalibrated,external_test,rssm,20260912,3,patient_nmae,0.5538157738254371
recalibrated,external_test,rssm,20260912,3,patient_crps,0.41651790809238276
recalibrated,external_test,rssm,20260912,3,coverage_90,0.872532512910892
recalibrated,external_test,rssm,20260912,3,coverage_error_90,0.027467487089108067
recalibrated,external_test,rssm,20260912,3,mean_interval_width_scaled,2.3015425138954795
recalibrated,external_test,rssm,20260912,3,patient_nll,1.148781736495114
recalibrated,external_test,rssm,20260912,3,mask_brier,0.06786144357887587
recalibrated,external_test,rssm,20260912,6,patient_nmae,0.5907242987332336
recalibrated,external_test,rssm,20260912,6,patient_crps,0.4451795089836391
recalibrated,external_test,rssm,20260912,6,coverage_90,0.8773873591428295
recalibrated,external_test,rssm,20260912,6,coverage_error_90,0.02261264085717052
recalibrated,external_test,rssm,20260912,6,mean_interval_width_scaled,2.5129243050278935
recalibrated,external_test,rssm,20260912,6,patient_nll,1.216654821343347
recalibrated,external_test,rssm,20260912,6,mask_brier,0.06636681708306937
recalibrated,external_test,rssm,20260912,12,patient_nmae,0.6164592913720108
recalibrated,external_test,rssm,20260912,12,patient_crps,0.4646724385129887
recalibrated,external_test,rssm,20260912,12,coverage_90,0.8743227224394533
recalibrated,external_test,rssm,20260912,12,coverage_error_90,0.02567727756054672
recalibrated,external_test,rssm,20260912,12,mean_interval_width_scaled,2.580520853416226
recalibrated,external_test,rssm,20260912,12,patient_nll,1.2672725202925834
recalibrated,external_test,rssm,20260912,12,mask_brier,0.06512061852069147
recalibrated,external_test,rssm,20260912,24,patient_nmae,0.6437266360060483
recalibrated,external_test,rssm,20260912,24,patient_crps,0.4854558494473652
recalibrated,external_test,rssm,20260912,24,coverage_90,0.8768927464107406
recalibrated,external_test,rssm,20260912,24,coverage_error_90,0.02310725358925947
recalibrated,external_test,rssm,20260912,24,mean_interval_width_scaled,2.7197732639861245
recalibrated,external_test,rssm,20260912,24,patient_nll,1.335892553488534
recalibrated,external_test,rssm,20260912,24,mask_brier,0.06805376466832488
zero_shot,internal_test,rssm,20260913,1,patient_nmae,0.4756059190056619
zero_shot,internal_test,rssm,20260913,1,patient_crps,0.36574993979144294
