evaluation,split,model,horizon_hours,metric,seeds,mean,standard_deviation,minimum,maximum
zero_shot,external_test,grud,1,mean_interval_width_scaled,5,1.4467684413311994,0.029692243377145107,1.4153593317102773,1.4814858611681476
zero_shot,external_test,grud,1,patient_nll,5,0.8014225472407809,0.008904200288319838,0.7912304911567942,0.8128895811893221
zero_shot,external_test,grud,1,mask_brier,5,0.06326657633177614,0.0006357595731034718,0.062252530207950386,0.06400282892466963
zero_shot,external_test,grud,1,coverage_error_90,5,0.04398149417357757,0.0064623552187866645,0.035684112220300324,0.049984772434989
zero_shot,external_test,grud,3,patient_nmae,5,0.4367383346821482,0.0009170229423408682,0.43594784735228,0.4379761920083461
zero_shot,external_test,grud,3,patient_crps,5,0.3250062761090369,0.0006859922626591775,0.32411322106188906,0.32602656618549614
zero_shot,external_test,grud,3,coverage_90,5,0.8479099974187113,0.0069790816554529175,0.8397035150008635,0.856294770428159
zero_shot,external_test,grud,3,mean_interval_width_scaled,5,1.6273666916758522,0.03150819593635044,1.5958839417976065,1.6675258572546008
zero_shot,external_test,grud,3,patient_nll,5,0.9165939490131476,0.007600167474540806,0.9072801079099108,0.9260846620526278
zero_shot,external_test,grud,3,mask_brier,5,0.060254797465045494,0.001003711989971727,0.058712223978869216,0.061178739686815524
zero_shot,external_test,grud,3,coverage_error_90,5,0.05209000258128873,0.006979081655452917,0.043705229571840976,0.060296484999136535
zero_shot,external_test,grud,6,patient_nmae,5,0.4829697050552248,0.001219876374247434,0.4814560483082449,0.48446110213505555
zero_shot,external_test,grud,6,patient_crps,5,0.35782304782699453,0.0007981098834595373,0.35672033517904794,0.35880865810856566
zero_shot,external_test,grud,6,coverage_90,5,0.8407497103709914,0.007223234543798019,0.8328847270531285,0.8505598303287287
zero_shot,external_test,grud,6,mean_interval_width_scaled,5,1.7686905092730296,0.03598797916677575,1.7370805377160483,1.8218481770300186
zero_shot,external_test,grud,6,patient_nll,5,1.03319550904938,0.01042084596226189,1.0236788861630781,1.0497645142515752
zero_shot,external_test,grud,6,mask_brier,5,0.061407051348041676,0.0014698084422892792,0.059265925815294766,0.06304320400702373
zero_shot,external_test,grud,6,coverage_error_90,5,0.05925028962900867,0.00722323454379802,0.049440169671271295,0.06711527294687147
zero_shot,external_test,grud,12,patient_nmae,5,0.5215633530383685,0.0013148919671999927,0.5197925520773483,0.5234771296969704
