evaluation,split,model,seed,horizon_hours,patient_nmae,patient_crps,coverage_90,mean_interval_width_scaled,patient_nll,mask_brier,coverage_error_90
zero_shot,internal_test,grud,20260912,3,0.41210816805288175,0.3058338576485548,0.8506963890347896,1.5496131345461044,0.8312267082613324,0.07747638717444205,0.04930361096521041
zero_shot,internal_test,grud,20260912,6,0.4520064820892951,0.33414536072905243,0.8449602066085982,1.6971498901129218,0.9705821840913077,0.07500940569009308,0.05503979339140186
zero_shot,internal_test,grud,20260912,12,0.4948916878537441,0.36256075538522525,0.8440896557806503,1.8382804504936079,1.0427104233652162,0.07314122357780296,0.055910344219349706
zero_shot,internal_test,grud,20260912,24,0.538230947015283,0.39506083447838863,0.8458050388745477,1.9971436738248451,1.1321421669749063,0.07463752234039082,0.0541949611254523
zero_shot,internal_test,grud,20260913,1,0.3522925891956311,0.2646257681212739,0.8644015233313391,1.4008594178781846,0.6491930776523307,0.07681946312690893,0.035598476668660894
zero_shot,internal_test,grud,20260913,3,0.4126510378868282,0.3059889488478568,0.8593850014440182,1.5866009989418952,0.8215029211551346,0.07718675367237932,0.04061499855598183
zero_shot,internal_test,grud,20260913,6,0.45673371832821924,0.3369380216354827,0.8519881983314783,1.7262071201444744,0.944926180923017,0.07473364213207476,0.0480118016685217
zero_shot,internal_test,grud,20260913,12,0.49789708593105136,0.36496060114474854,0.8500405652182877,1.8877556814407082,1.020851264965412,0.07300594699829131,0.049959434781712275
zero_shot,internal_test,grud,20260913,24,0.5461261807515035,0.3992140437803555,0.8532416505135598,2.045661984145201,1.1288114111426153,0.07474053553613998,0.0467583494864402
zero_shot,internal_test,grud,20260914,1,0.35216892263315974,0.2647977506225507,0.8697203027798476,1.4175601947334124,0.6402471451872825,0.07663398054533463,0.030279697220152446
zero_shot,internal_test,grud,20260914,3,0.41219921558577594,0.30686189122671187,0.8595525474584228,1.5978621700725077,0.8243807648620187,0.07713987117508074,0.04044745254157722
zero_shot,internal_test,grud,20260914,6,0.4535752973971002,0.3352967668090683,0.8536107180630377,1.7282075105648795,0.9443946289296796,0.07461489375527047,0.046389281936962345
zero_shot,internal_test,grud,20260914,12,0.4992676275286896,0.3659496742520679,0.8469733857744373,1.8699167246105133,1.0370273587856524,0.0727668076952315,0.05302661422556276
zero_shot,internal_test,grud,20260914,24,0.5481575957860584,0.40103430207777696,0.8435889053075025,2.0129857776884847,1.1596625966534586,0.07425433044016072,0.0564110946924975
zero_shot,internal_test,grud,20260915,1,0.35175554417962945,0.26427486964393826,0.8626437801956565,1.383434783868909,0.6412138099949637,0.07654761091228568,0.03735621980434356
zero_shot,internal_test,grud,20260915,3,0.41295578970476887,0.30630931063380473,0.8503231614393187,1.563841128394291,0.8286839648397563,0.07716695829754577,0.04967683856068128
zero_shot,internal_test,grud,20260915,6,0.4550251522588667,0.33603781373418473,0.8492801399099908,1.7051401045308245,0.955614478774068,0.0747335355190287,0.05071986009000917
zero_shot,internal_test,grud,20260915,12,0.49782016513032723,0.36368169028498115,0.8450036674417283,1.8422077923834224,1.0196285703341934,0.07305726540245573,0.05499633255827174
zero_shot,internal_test,grud,20260915,24,0.545661769373193,0.3989919844074386,0.8401818082634407,1.9921719725822433,1.1310518407953183,0.07447994353203413,0.059818191736559334
zero_shot,internal_test,grud,20260916,1,0.351502920251713,0.2634521471563489,0.8580850335338374,1.3599064001332193,0.6524306967221273,0.07646053457138689,0.04191496646616266
zero_shot,internal_test,grud,20260916,3,0.4115486693255626,0.3067604755570647,0.8438631690873241,1.534628862050578,0.8398960868425277,0.07708418132652066,0.05613683091267596
zero_shot,internal_test,grud,20260916,6,0.45385932883158464,0.3347292614320118,0.8376672742930873,1.6533226188222008,0.9609936249275447,0.07450526240072408,0.06233272570691273
zero_shot,internal_test,grud,20260916,12,0.495679071471324,0.36336468677475203,0.8339546406362714,1.7917623848536948,1.0338376254591295,0.07280094768576947,0.06604535936372857
zero_shot,internal_test,grud,20260916,24,0.5392865778434943,0.39478555242153063,0.835425558581285,1.9425186615865102,1.1358100701997134,0.07417684828872932,0.06457444141871505
zero_shot,internal_test,hourly_median,-1,1,0.6097004891654547,,,,,,
zero_shot,internal_test,hourly_median,-1,3,0.6186654915080656,,,,,,
zero_shot,internal_test,hourly_median,-1,6,0.6187792563523559,,,,,,
zero_shot,internal_test,hourly_median,-1,12,0.6179801683956204,,,,,,
zero_shot,internal_test,hourly_median,-1,24,0.6235370466251433,,,,,,
zero_shot,internal_test,locf,-1,1,0.3656905092424367,,,,,,
zero_shot,internal_test,locf,-1,3,0.443160874075707,,,,,,
zero_shot,internal_test,locf,-1,6,0.5004412454937223,,,,,,
zero_shot,internal_test,locf,-1,12,0.5525316803882975,,,,,,
zero_shot,internal_test,locf,-1,24,0.5998320297536803,,,,,,
zero_shot,internal_test,ridge_var,-1,1,0.34166485606415126,,,,,,
zero_shot,internal_test,ridge_var,-1,3,0.40898282516158935,,,,,,
zero_shot,internal_test,ridge_var,-1,6,0.4592656116444388,,,,,,
zero_shot,internal_test,ridge_var,-1,12,0.5102423620124077,,,,,,
zero_shot,internal_test,ridge_var,-1,24,0.5664272839548364,,,,,,
zero_shot,internal_test,rssm,20260912,1,0.4809790249458674,0.372671552636276,0.5866578203142896,1.0025196503622158,2.0522219151145022,0.09275877730668708,0.31334217968571043
zero_shot,internal_test,rssm,20260912,3,0.5305971028746475,0.4147274863821738,0.5481119983317616,1.0151718154502791,2.4147996674111956,0.0890574432211578,0.3518880016682384
zero_shot,internal_test,rssm,20260912,6,0.5596586482881943,0.4400601849970249,0.5250085115452766,1.0205614156119993,2.807941670992813,0.08423285116720658,0.3749914884547234
zero_shot,internal_test,rssm,20260912,12,0.5888923182585164,0.4643535020763742,0.5041595696069825,1.0290157293482498,2.9301635895668467,0.07960464561856322,0.39584043039301753
zero_shot,internal_test,rssm,20260912,24,0.6152190176528975,0.4876808994197802,0.49845496867617184,1.0426171211337014,3.1889703378579064,0.07878103634241207,0.4015450313238282
zero_shot,internal_test,rssm,20260913,1,0.47560591900566185,0.3657499397914429,0.6042474056224374,1.0354745485976096,1.8507698930781107,0.09201899767375794,0.2957525943775626
zero_shot,internal_test,rssm,20260913,3,0.5323015510167297,0.4139550217165569,0.5575275199721363,1.049517443359089,2.28464822139951,0.08852487273040503,0.3424724800278637
zero_shot,internal_test,rssm,20260913,6,0.5661839975006044,0.443989880066697,0.5287572561495364,1.0564408290608,2.678755782707468,0.0838367701500351,0.37124274385046363
zero_shot,internal_test,rssm,20260913,12,0.5978898071915432,0.4710059873164806,0.504501290401735,1.0543116996516788,2.85837549519314,0.07941977724440201,0.39549870959826505
zero_shot,internal_test,rssm,20260913,24,0.6231372142012186,0.4940195619124403,0.49694648088782495,1.056172044455098,3.1205416075566363,0.0788615184882922,0.4030535191121751
zero_shot,internal_test,rssm,20260914,1,0.48789723833734394,0.37682636708998374,0.590178253710662,1.029001383140523,2.040091908378578,0.09305292341379436,0.309821746289338
zero_shot,internal_test,rssm,20260914,3,0.5334486407212263,0.41775376732382014,0.5445918301400988,1.0258893506593418,2.50334839963363,0.08940428370918663,0.3554081698599012
zero_shot,internal_test,rssm,20260914,6,0.5652629399281353,0.44520290528678524,0.5144069569012142,1.026510781785703,3.0047301232403756,0.08454682723763081,0.38559304309878584
zero_shot,internal_test,rssm,20260914,12,0.5957067012208328,0.47238872757956685,0.4955223435380006,1.0211531032094017,3.1422584340263877,0.07987920434426352,0.4044776564619994
zero_shot,internal_test,rssm,20260914,24,0.6228403512803923,0.4962078130804429,0.48336069521185543,1.022950158695523,3.4620698961911454,0.07906446368415676,0.4166393047881446
zero_shot,internal_test,rssm,20260915,1,0.4544028197622263,0.35016915121659425,0.6221312820405235,1.019125033787522,1.7894815194864262,0.09309735706752052,0.27786871795947654
zero_shot,internal_test,rssm,20260915,3,0.5184448815457621,0.4023449479905484,0.5711792238991786,1.046980057783761,2.246316320049308,0.08946145215746837,0.3288207761008214
zero_shot,internal_test,rssm,20260915,6,0.5585631061164409,0.4355317160756935,0.5444706979719476,1.0781122758381865,2.6134053600040676,0.08459222058358755,0.35552930202805244
zero_shot,internal_test,rssm,20260915,12,0.5959557928831346,0.4644768067279373,0.5277716126242404,1.119402370470686,2.5680271060228654,0.07983911883439447,0.3722283873757596
zero_shot,internal_test,rssm,20260915,24,0.6256950542424421,0.4890744754444622,0.5237056395012407,1.148934955133546,2.778588675247417,0.0788491713338815,0.3762943604987593
zero_shot,internal_test,rssm,20260916,1,0.4821456112308249,0.37247555042931085,0.5921725920857464,1.012818473392479,2.036277856338333,0.09298190333316717,0.30782740791425367
zero_shot,internal_test,rssm,20260916,3,0.5316259696519494,0.4145770031888178,0.550664602958727,1.0266661349332278,2.324357264055861,0.08934907371279893,0.34933539704127303
zero_shot,internal_test,rssm,20260916,6,0.5631144836707996,0.4420454574765515,0.5263430560533991,1.0267063370932634,2.770473606580518,0.08442726751815946,0.3736569439466009
zero_shot,internal_test,rssm,20260916,12,0.5922635303339192,0.46739948441506546,0.50144650003928,1.0263713092001523,2.9026572864853577,0.07972900817480902,0.39855349996072
zero_shot,internal_test,rssm,20260916,24,0.6246046747826163,0.49627405959906024,0.4896097012288316,1.0325102621873499,3.2255546145325393,0.07883191216318801,0.41039029877116845
zero_shot,internal_test,transformer,20260912,1,0.34982774801969907,0.261744844728876,0.8573150310793065,1.3579786821234079,0.641328099086064,0.07559429643152557,0.04268496892069351
zero_shot,internal_test,transformer,20260912,3,0.41309397116152363,0.30658015034533637,0.8606512425387989,1.6120628780979696,0.8157801754333337,0.07686456025624963,0.039348757461201145
zero_shot,internal_test,transformer,20260912,6,0.4537603677636063,0.33507549121964375,0.8532247742150549,1.7598979248272548,0.9856944355227176,0.07389543552635842,0.046775225784945085
zero_shot,internal_test,transformer,20260912,12,0.4939503044092115,0.36269362252824106,0.8523928450289783,1.9245182330027117,1.0577415728525899,0.07226844776803328,0.04760715497102175
zero_shot,internal_test,transformer,20260912,24,0.5385638526514265,0.3970937804288539,0.8580935970665668,2.118404405844528,1.1489498747899045,0.07414726598617717,0.04190640293343317
zero_shot,internal_test,transformer,20260913,1,0.3521791911847552,0.2636635604836444,0.8633570431966462,1.394826739788676,0.6399783279458745,0.07560348323487771,0.03664295680335383
zero_shot,internal_test,transformer,20260913,3,0.4166121483433858,0.30845979490128406,0.8702694780901611,1.6703770325688396,0.8133221863235285,0.07687606921616759,0.029730521909838936
zero_shot,internal_test,transformer,20260913,6,0.461262746815272,0.3395331745139834,0.8642103273800051,1.8268171163963747,0.9463623262382629,0.07406542299703,0.03578967261999488
zero_shot,internal_test,transformer,20260913,12,0.5020501997303319,0.36738441276634437,0.8638368954132952,2.028439549017652,1.0214821821099322,0.07256424234360723,0.0361631045867048
zero_shot,internal_test,transformer,20260913,24,0.5489369554996034,0.4027189583034055,0.8703797010839595,2.2435368816519237,1.1416819097989617,0.07443604514993614,0.029620298916040566
zero_shot,internal_test,transformer,20260914,1,0.3516125177775115,0.26379990228036476,0.866492760991448,1.3972050791231083,0.6277382987594436,0.07551523073705331,0.033507239008552014
zero_shot,internal_test,transformer,20260914,3,0.4135400075504731,0.307793313045422,0.8695278323826288,1.6723027774094292,0.8166438265605016,0.07691029840900451,0.03047216761737126
zero_shot,internal_test,transformer,20260914,6,0.454584089562896,0.33598054358029167,0.8604510710188829,1.8157368412035104,0.9370701737007028,0.074128517347659,0.03954892898111717
zero_shot,internal_test,transformer,20260914,12,0.49518432953650626,0.3639101870434009,0.8639322343994859,1.9916985454781515,1.0310381199386938,0.07254056103131737,0.03606776560051417
zero_shot,internal_test,transformer,20260914,24,0.5408343513710089,0.3982917214845174,0.8643014455567379,2.16030086231776,1.1204144840226213,0.07431843153388422,0.03569855444326209
zero_shot,internal_test,transformer,20260915,1,0.3505814040429022,0.26292609981214893,0.8632385535584122,1.3784175371568002,0.6261461414190661,0.07567544521960719,0.03676144644158785
zero_shot,internal_test,transformer,20260915,3,0.4134013416294754,0.3071968028795465,0.8664585762042388,1.6447490427155897,0.8137920081792515,0.07690338790322067,0.033541423795761194
zero_shot,internal_test,transformer,20260915,6,0.4525592426530097,0.33491746522513066,0.865934264425392,1.7956415199636098,0.9684508120371783,0.07416787611867494,0.034065735574608014
zero_shot,internal_test,transformer,20260915,12,0.49145596835725835,0.3615488123137773,0.8643297738156037,1.9592903535110167,1.0137980446445203,0.07255249351167446,0.0356702261843963
zero_shot,internal_test,transformer,20260915,24,0.5372478922001905,0.39725202176217855,0.8596319417141705,2.1169904360769194,1.1315003771856906,0.07425178925235784,0.04036805828582957
zero_shot,internal_test,transformer,20260916,1,0.34851557230536234,0.26109687000596543,0.8476292278505211,1.3156632923577734,0.6428718065200092,0.07524821286986377,0.05237077214947894
zero_shot,internal_test,transformer,20260916,3,0.4105909947501768,0.3056057651357475,0.8489547341070555,1.5658116657084278,0.8270013070321814,0.07686704833968538,0.05104526589294456
zero_shot,internal_test,transformer,20260916,6,0.4532706700083992,0.3341659282447906,0.8393473919890349,1.6845365197021447,0.9644414701041478,0.07416437197530483,0.06065260801096517
zero_shot,internal_test,transformer,20260916,12,0.49265999989798576,0.36177324442178177,0.8361799555414694,1.8399563870376459,1.0247457412966519,0.07272870755853166,0.06382004445853062
zero_shot,internal_test,transformer,20260916,24,0.5366902300558527,0.39388255321568877,0.8394666300013728,1.9899755390109104,1.1356912055542592,0.07433045435115371,0.06053336999862724
