split,model,horizon_hours,constraint,seeds,mean,standard_deviation,minimum,maximum
internal_test,transformer,3,emitted_FiO2_bounds,5,24.32626871475792,3.2388870046568203,20.84386544818199,27.863114913474625
internal_test,transformer,3,emitted_O2Sat_bounds,5,147.71728563095468,10.376314287335088,130.69220299436128,156.72759090025278
internal_test,transformer,3,emitted_SaO2_bounds,5,194.76570095275127,1.233933669528518,193.3404627649232,196.73342407155357
internal_test,transformer,3,emitted_pressure_order,5,166.2764923196578,16.579959857882674,149.70834143496015,184.70736923974337
internal_test,transformer,3,pressure_order,5,117.63173245187633,15.81925275074581,99.50418043943225,136.54481819949447
internal_test,transformer,6,FiO2_bounds,5,6.663426015944002,0.9792327434261038,5.337351740229438,7.777561734396267
internal_test,transformer,6,O2Sat_bounds,5,147.35951779117246,10.758429729605089,130.5852615205133,157.95255687342018
internal_test,transformer,6,SaO2_bounds,5,38.26754812366323,1.6895986505690261,36.72953529068637,40.66692591872448
internal_test,transformer,6,emitted_FiO2_bounds,5,23.702119385572626,3.2489434695099266,20.357767839782227,27.77561734396267
internal_test,transformer,6,emitted_O2Sat_bounds,5,148.22088275325683,10.884058702810252,130.9838615594011,157.9428349212522
internal_test,transformer,6,emitted_SaO2_bounds,5,190.53470736923975,2.3464430539855408,186.5642621038305,192.41687730896365
internal_test,transformer,6,emitted_pressure_order,5,175.81956056776204,19.192831891105843,156.39704452654092,196.44176550651372
internal_test,transformer,6,pressure_order,5,129.1794672370212,18.732712952744045,107.5053470736924,150.06805366517597
internal_test,transformer,12,FiO2_bounds,5,6.93758506708147,1.1047064130434248,5.298463931557457,7.933112969084192
internal_test,transformer,12,O2Sat_bounds,5,150.62998250048608,13.113692588519768,130.48804199883335,163.1149134746257
internal_test,transformer,12,SaO2_bounds,5,56.482597705619284,2.5607371024931296,53.41240521096636,60.05249854170717
internal_test,transformer,12,emitted_FiO2_bounds,5,23.116857865059302,3.4098172486089697,19.093914057942836,27.377017305074855
internal_test,transformer,12,emitted_O2Sat_bounds,5,151.29301963834337,13.411784502527789,130.65331518568928,163.28018666148162
internal_test,transformer,12,emitted_SaO2_bounds,5,185.6834532374101,3.659631292115262,182.86019832782424,191.9113357962279
internal_test,transformer,12,emitted_pressure_order,5,190.95080692202993,22.220866782238172,169.23974334046275,218.4425432626871
internal_test,transformer,12,pressure_order,5,148.00311102469374,21.484445949738546,123.9451681897725,174.96597316741202
internal_test,transformer,24,FiO2_bounds,5,7.408127552012445,0.9682254162747502,5.852615205133191,8.370600816643982
internal_test,transformer,24,O2Sat_bounds,5,152.6968695314019,16.462507170258625,131.17830060276103,169.25918724479877
internal_test,transformer,24,SaO2_bounds,5,77.4956251215244,5.481118167375792,71.78689480847754,83.07408127552013
internal_test,transformer,24,emitted_FiO2_bounds,5,22.0766089830838,3.7811982899786285,17.616177328407545,26.278436710091388
internal_test,transformer,24,emitted_O2Sat_bounds,5,153.65545401516624,16.03015780504374,131.93661287186467,169.75500680536652
internal_test,transformer,24,emitted_SaO2_bounds,5,178.1217188411433,6.838889268772366,171.8452265214855,189.07252576317325
internal_test,transformer,24,emitted_pressure_order,5,210.48415321796614,27.069464826549723,186.2045498736146,248.9597511180245
internal_test,transformer,24,pressure_order,5,171.78300602761036,27.625279574442676,142.75714563484348,211.50106941473848
